DEAL_ID,COMPANY_ID_NUMERIC_DEAL_DATE_FACT,DEAL_STAGE_DATE,OPPORTUNITY_(DEAL),OPPORTUNITY_AMOUNT,BUSINESS_CASE_PROPOSAL,BUSINESS_CASE_PROPOSAL_AMOUNT,DEAL_STAGE_NEGOTIATION_DATE,NEGOTIATION,NEGOTIATION_AMOUNT,DEAL_STAGE_VERBAL_AGREEMENT_DATE,VERBAL_AGREEMENT,VERBAL_AGREEMENT_AMOUNT,DEAL_STAGE_CLOSED_LOST_DATE,CLOSED_LOST,CLOSED_LOST_AMOUNT,DEAL_ID_BOOKING_FACT,BOOKING,BOOKING_AMOUNT
12620293380,572312694,2018-11-29 15:52:45.003,1,654.375,,,,,,,,,,,,,,
610605060,456343341,2016-03-31 12:12:16.757,1,15750,,,,,,,,,,,,,,
81980723190,2484827514,2020-07-31 00:00:00.000,1,1875,,,,,,,,,,,,,,
8945730510,443354361,2018-05-16 15:38:23.144,1,3000,,,,,,,,,,,,,,
83582885280,6119196975,2020-08-12 00:00:00.000,1,3187.5,,,,,,,,,,,,,,
22430279280,5834339865,2019-05-09 00:00:00.000,1,373.125,,,,,,,,,,,,,,
189825043860,20888546031,2021-09-29 00:00:00.000,1,3853.125,,,,,,,,,,,,,,
94480518840,2735681730,2020-10-14 00:00:00.000,1,5321.75625,1,6307.266666667,,,,,,,,,,,,
120680248860,2331054330,2021-01-21 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
58520701830,2028472545,2020-04-30 00:00:00.000,1,7739.8125,,,,,,,,,,,,,,
122091430380,4855008177,2021-02-01 00:00:00.000,1,10364.0625,,,,,,,,,,,,,,
32415853500,808215117,2019-10-28 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
6096823860,1736626338,2017-10-17 22:00:00.000,1,3187.5,,,,,,,,,,,,,,
153036390870,3107390088,2021-04-26 00:00:00.000,1,2625,,,,,,,,,,,,,,
50102157240,5237386110,2020-03-03 00:00:00.000,1,4687.5,,,,,,,,,,,,,,
89122905030,13417351668,2020-09-22 00:00:00.000,1,4786.875,,,,,,,,,,,,,,
8423750220,1486196565,2018-04-11 18:19:26.552,1,54.375,,,,,,,,,,,,,,
70086481470,4994384604,2020-06-24 00:00:00.000,1,7398.84375,,,,,,,,,,,,,,
151939048290,12903873906,2021-04-21 00:00:00.000,1,3750,,,,,,,,,,,,,,
91022521080,9524347230,2020-10-01 00:00:00.000,1,4125,1,4888.888888889,,,,,,,,,,,,
173743774590,19351338315,2021-07-28 00:00:00.000,1,4612.5,,,,,,,,,,,,,,
131016995640,1839594483,2021-02-26 00:00:00.000,1,2764.21875,,,,,,,,,,,,,,
150252281550,2616922707,2021-04-15 00:00:00.000,1,2126.25,1,2520,2021-04-15 00:00:00.000,1,2520,,,,,,,,,
88085847090,8165619423,2020-09-14 00:00:00.000,1,2501.25,,,,,,,,,,,,,,
56210611470,1262287839,2020-04-14 00:00:00.000,1,9315,,,,,,,,,,,,,,
161648819580,17941636188,2021-06-02 00:00:00.000,1,4500,,,,,,,,,,,,,,
154295720640,17660951091,2021-04-30 00:00:00.000,1,3712.5,,,,,,,,,,,,,,
17971286850,2525712960,2019-08-28 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
160751183580,12625256934,2021-05-27 00:00:00.000,1,7500,,,,,,,,,,,,,,
99299087010,5271885888,2020-11-05 00:00:00.000,1,3317.0625,,,,,,,,,,,,,,
160398408120,12401620833,2021-05-25 00:00:00.000,1,2343.75,,,,,,,,,,,,,,
163652692320,18719964105,2021-06-14 00:00:00.000,1,6733.125,1,7980,,,,,,,,,,,,
123598553910,2753197884,2021-02-09 00:00:00.000,1,5610.9375,1,6650,,,,,,,,,,,,
23286818850,5605748034,2019-05-22 00:00:00.000,1,5625,,,,,,,,,,,,,,
172348157670,19735780260,2021-07-22 00:00:00.000,1,4037.625,1,4785.333333333,2021-07-22 00:00:00.000,1,4785.333333333,,,,,,,,,
46957826190,8428657917,2020-02-14 00:00:00.000,1,4050,,,,,,,,,,,,,,
135735992400,16140309756,2021-03-05 00:00:00.000,1,7120.6275,,,,,,,,,,,,,,
22238475540,3805528899,2019-05-09 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
11426548590,2978439357,2018-10-12 00:00:00.000,1,2812.5,1,3333.333333333,,,,,,,,,,,,
135733752390,7697565564,2021-03-05 00:00:00.000,1,7371.25,1,8736.296296296,,,,,,,,,,,,
131039940840,6703998822,2021-02-26 00:00:00.000,1,8062.5,,,,,,,,,,,,,,
11841584940,3127606599,2018-11-04 21:40:23.834,1,3996,,,,,,,,,,,,,,
25844398020,5336454813,2019-09-13 00:00:00.000,1,6561.140625,1,7776.166666667,,,,,,,,,,,,
24887838600,3218337480,2019-08-23 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
9787156920,2609082882,2018-10-22 00:00:00.000,1,373.125,,,,,,,,,,,,,,
71162226030,15629051307,2020-07-03 00:00:00.000,1,8182.0875,1,9697.288888889,,,,,,,,,,,,
20327448750,5412263340,2019-04-23 00:00:00.000,1,2531.25,,,,,,,,,,,,,,
83959526130,12618752247,2020-08-14 00:00:00.000,1,3538.2,,,,,,,,,,,,,,
59602163760,11577802389,2020-05-12 00:00:00.000,1,1890,1,2240,,,,,,,,,,,,
157166849820,18005498379,2021-05-12 00:00:00.000,1,2437.5,,,,,,,,,,,,,,
152498676630,5806516758,2021-04-23 00:00:00.000,1,7537.5,,,,,,,,,,,,,,
133304906460,1259221410,2021-03-02 00:00:00.000,1,6300,1,7466.666666667,,,,,,,,,,,,
108787351530,14611151259,2020-12-16 00:00:00.000,1,5625,,,,,,,,,,,,,,
3688854690,5000154522,2017-05-12 07:26:38.576,1,33750,,,,,,,,,,,,,,
167008478610,18838984986,2021-06-29 00:00:00.000,1,3750,,,,,,,,,,,,,,
170279905590,18616344921,2021-07-13 00:00:00.000,1,2735,,,,,,,,,,,,,,
15357796980,906317589,2019-02-19 00:00:00.000,1,5625,,,,,,,,,,,,,,
86918192790,906317589,2020-09-03 00:00:00.000,1,5906.25,,,,,,,,,,,,,,
189383659170,1750533111,2021-10-07 00:00:00.000,1,7500,,,,,,,,,,,,,,
50070958380,3525719478,2020-03-03 00:00:00.000,1,5156.25,,,,,,,,,,,,,,
23424059070,1004236665,2019-05-24 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
2145131160,492455091,2017-01-31 15:41:26.877,1,3750,,,,,,,,,,,,,,
141260517480,7322113149,2021-03-18 00:00:00.000,1,5062.6875,,,,,,,,,,,,,,
9420441000,2057432673,2018-07-02 00:00:00.000,1,4875,1,5777.777777778,,,,,,,,,,,,
184897930020,17203306953,2021-09-08 00:00:00.000,1,3562.5,,,,,,,,,,,,,,
183577452420,5836944258,2021-09-02 00:00:00.000,1,4537.5,,,,,,,,,,,,,,
1426238130,838987059,2016-10-20 08:49:26.238,1,17977.5,,,,,,,,,,,,,,
158742505140,954121446,2021-05-18 00:00:00.000,1,8075.25,,,,,,,,,,,,,,
183721578300,414151422,2021-09-02 00:00:00.000,1,93750,,,,,,,,,,,,,,
86618504220,1738599657,2020-09-01 00:00:00.000,1,3317.0625,,,,,,,,,,,,,,
189269066370,20548705575,2021-09-27 10:00:58.174,1,,,,,,,,,,,,,,,
177611862240,565118031,2021-08-13 00:00:00.000,1,3801.1875,,,,,,,,,,,,,,
151560270960,6285626427,2021-04-20 00:00:00.000,1,7031.25,,,,,,,,,,,,,,
103563879630,14215664151,2020-11-20 00:00:00.000,1,3150,,,,,,,,,,,,,,
184863791430,1279357134,2021-09-09 00:00:00.000,1,6000,,,,,,,,,,,,,,
163805723490,2565765921,2021-06-15 00:00:00.000,1,4725,,,,,,,,,,,,,,
165124562490,18573555669,2021-06-22 00:00:00.000,1,3750,,,,,,,,,,,,,,
137227992660,13347651231,2021-03-08 00:00:00.000,1,4125,,,,,,,,,,,,,,
189585202530,15259245912,2021-10-12 00:00:00.000,1,3452.625,1,4092,2021-10-12 00:00:00.000,1,4092,2021-10-12 00:00:00.000,1,4332.705882353,,,,,,
18719806710,3576332121,2019-03-25 00:00:00.000,1,6000,,,,,,,,,,,,,,
23748919950,1514996967,2019-05-28 00:00:00.000,1,9922.5,,,,,,,,,,,,,,
187742784750,2467547391,2021-09-20 14:46:07.078,1,,,,,,,,,,,,,,,
185998228650,4337077977,2021-09-16 00:00:00.000,1,18750,,,,,,,,,,,,,,
139914364380,13249793211,2021-03-15 00:00:00.000,1,4146.75,,,,,,,,,,,,,,
170926922580,15831570981,2021-07-16 00:00:00.000,1,4837.5,1,5733.333333333,,,,,,,,,,,,
33409311810,2671020981,2019-10-23 00:00:00.000,1,9187.5,,,,,,,,,,,,,,
180798149250,2296780332,2021-08-25 00:00:00.000,1,2610.815625,,,,,,,,,,,,,,
179577762030,3373352430,2021-08-19 00:00:00.000,1,10937.5,,,,,,,,,,,,,,
27847717950,473066634,2019-08-30 00:00:00.000,1,4875,,,,,,,,,,,,,,
173223560430,19210156200,2021-07-26 00:00:00.000,1,5468.75,,,,,,,,,,,,,,
69885097620,880873413,2020-06-22 00:00:00.000,1,5625,1,6666.666666667,,,,,,,,,,,,
12434450010,3061030740,2018-11-23 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
25893007260,6017725581,2019-07-10 00:00:00.000,1,2812.5,,,,,,,,,,,,,,
162531538170,9630306780,2021-06-07 00:00:00.000,1,3825,,,,,,,,,,,,,,
32413530600,568399968,2019-10-09 00:00:00.000,1,4687.5,,,,,,,,,,,,,,
186533824470,12895296348,2021-09-23 00:00:00.000,1,3138.75,,,,,,,,,,,,,,
135780477060,13820906871,2021-03-05 00:00:00.000,1,3968.3124375,1,4703.185111111,,,,,,,,,,,,
153276576810,2352048750,2021-04-27 00:00:00.000,1,5625,,,,,,,,,,,,,,
193516098720,3526660242,2021-10-11 00:00:00.000,1,7500,1,8888.888888889,,,,,,,,,,,,
176570323770,637733658,2016-07-26 00:00:00.000,,,1,1775.555555556,,,,,,,,,,,,
9891642930,840654228,2018-11-28 00:00:00.000,,,1,397.777777778,,,,,,,,,,,,
30777576030,6794676831,2019-10-30 00:00:00.000,,,1,7777.777777778,,,,,,,,,,,,
29189539170,2769934863,2019-09-09 00:00:00.000,,,1,5555.555555556,,,,,,,,,,,,
14734709970,3527453325,2019-01-31 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
8531190990,2325503196,2018-05-07 00:00:00.000,,,1,4000,,,,,,,,,,,,
14657235510,3534779163,2019-10-07 00:00:00.000,,,1,3777.777777778,,,,,,,,,,,,
33234507540,7938122079,2019-10-21 00:00:00.000,,,1,6222.222222222,,,,,,,,,,,,
97899022590,13338502302,2020-11-02 00:00:00.000,,,1,3700,,,,,,,,,,,,
31157922780,2745124467,2019-09-23 00:00:00.000,,,1,6444.444444444,,,,,,,,,,,,
8469154320,2300919240,2019-01-08 00:00:00.000,,,1,108.888888889,,,,,,,,,,,,
2965043550,1225593111,2018-02-06 00:00:00.000,,,1,8733.333333333,,,,,,,,,,,,
15883693170,2694389961,2019-02-14 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
12002894250,2979302166,2018-11-12 00:00:00.000,,,1,397.777777778,,,,,,,,,,,,
7241445690,1897171248,2018-02-14 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
26062705680,8794947390,2019-09-17 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
12880316430,1736413371,2019-06-18 00:00:00.000,,,1,8444.444444444,,,,,,,,,,,,
17419449090,414151422,2019-04-15 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
33600223110,7229115555,2019-11-04 00:00:00.000,,,1,5333.333333333,,,,,,,,,,,,
17097954450,4223082228,2019-10-08 00:00:00.000,,,1,2088.888888889,,,,,,,,,,,,
32828084040,2373358521,2019-10-25 00:00:00.000,,,1,6666.666666667,,,,,,,,,,,,
32811418320,1350347088,2019-10-17 00:00:00.000,,,1,2222.222222222,2019-10-17 00:00:00.000,1,2222.222222222,,,,,,,,,
1039062450,481720959,2016-06-02 00:00:00.000,,,1,9753.333333333,,,,,,,,,,,,
11670581910,1804821834,2018-10-26 00:00:00.000,,,1,5531.111111111,,,,,,,,,,,,
1573018950,5758454379,2017-04-12 00:00:00.000,,,1,22222.222222222,,,,,,,,,,,,
13125061500,3061411188,2019-09-12 00:00:00.000,,,1,4644.444444444,,,,,,,,,,,,
17356421910,4266327561,2019-02-27 00:00:00.000,,,1,775.555555556,,,,,,,,,,,,
7497273660,1839641880,2018-01-24 00:00:00.000,,,1,6006.666666667,2018-01-24 00:00:00.000,1,6006.666666667,,,,,,,,,
14931170070,1768222314,2019-01-31 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
10778213880,2757309948,2018-09-14 00:00:00.000,,,1,5555.555555556,,,,,,,,,,,,
185395666140,20640474099,2021-09-13 00:00:00.000,,,1,4180,,,,,,,,,,,,
10900740450,2773857822,2018-11-19 00:00:00.000,,,1,6444.444444444,,,,,,,,,,,,
19815126780,3195846219,2019-06-17 00:00:00.000,,,1,442.222222222,,,,,,,,,,,,
5664521880,1602823857,2018-02-09 00:00:00.000,,,1,4924.444444444,,,,,,,,,,,,
11309832750,2907899613,2018-11-19 00:00:00.000,,,1,5555.555555556,,,,,,,,,,,,
5919498690,2470449696,2018-05-28 00:00:00.000,,,1,2777.777777778,,,,,,,,,,,,
9286922730,2128432665,2018-07-09 00:00:00.000,,,1,4888.888888889,,,,,,,,,,,,
46978578120,2526041472,2020-03-30 00:00:00.000,,,1,5555.555555556,,,,,,,,,,,,
13017590700,2519316237,2019-07-30 00:00:00.000,,,1,775.555555556,,,,,,,,,,,,
13018038930,478490211,2019-11-08 00:00:00.000,,,1,3733.333333333,2019-11-08 00:00:00.000,1,3733.333333333,,,,,,,,,
17782382400,4994695512,2019-03-13 00:00:00.000,,,1,4888.888888889,,,,,,,,,,,,
12488005350,1283954190,2019-06-11 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
23197296780,3293032041,2019-06-11 00:00:00.000,,,1,9111.111111111,,,,,,,,,,,,
27731547720,6913278495,2019-08-20 00:00:00.000,,,1,175.555555556,2019-08-20 00:00:00.000,1,175.555555556,,,,,,,,,
1251889800,590749044,2017-01-20 00:00:00.000,,,1,7228.888888889,,,,,,,,,,,,
54547327620,9933292110,2020-05-15 00:00:00.000,,,1,3017.777777778,,,,,,,,,,,,
176570323770,538157085,2016-07-26 00:00:00.000,,,1,1775.555555556,,,,,,,,,,,,
11305925280,2020433079,2018-10-08 00:00:00.000,,,1,997.777777778,,,,,,,,,,,,
8787612930,2424278991,2018-06-18 00:00:00.000,,,1,8888.888888889,,,,,,,,,,,,
57198544680,6184594473,2020-06-18 00:00:00.000,,,1,7666.666666667,,,,,,,,,,,,
2966356950,1081033965,2017-04-04 00:00:00.000,,,1,40000,,,,,,,,,,,,
1477749900,492369582,2017-09-05 00:00:00.000,,,1,5331.111111111,,,,,,,,,,,,
54696131130,3887688672,2020-04-16 00:00:00.000,,,1,5984.444444444,,,,,,,,,,,,
10941002910,1969579809,2018-10-18 00:00:00.000,,,1,3822.222222222,,,,,,,,,,,,
29476923240,1453732659,2019-09-09 00:00:00.000,,,1,4444.444444444,,,,,,,,,,,,
22225267350,5717271600,2019-05-08 00:00:00.000,,,1,1331.111111111,,,,,,,,,,,,
34571426730,7507745565,2020-02-17 00:00:00.000,,,1,2222.222222222,,,,,,,,,,,,
765276120,411791838,2016-05-24 00:00:00.000,,,1,48000,,,,,,,,,,,,
4416996330,463705131,2017-06-15 00:00:00.000,,,1,40000,2017-06-15 00:00:00.000,1,40000,,,,,,,,,
68171818080,8488228860,2020-06-09 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
32543480430,6591654192,2019-10-11 00:00:00.000,,,1,5288.888888889,,,,,,,,,,,,
14931297330,579051060,2019-01-31 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
38821566900,3008851527,2019-12-16 00:00:00.000,,,1,11333.333333333,,,,,,,,,,,,
70947876000,12110485191,2020-07-13 00:00:00.000,,,1,5044.444444444,,,,,,,,,,,,
22244306070,5658306561,2019-05-13 00:00:00.000,,,1,108.888888889,,,,,,,,,,,,
39913330230,5193649542,2019-12-24 00:00:00.000,,,1,4888.888888889,,,,,,,,,,,,
34893015390,7668411165,2019-11-18 00:00:00.000,,,1,6666.666666667,,,,,,,,,,,,
58491784710,1232689515,2020-05-20 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
122396472570,15427791111,2021-02-05 00:00:00.000,,,1,1896.888888889,,,,,,,,,,,,
85640814330,7335558993,2020-08-26 00:00:00.000,,,1,3966.666666667,,,,,,,,,,,,
50512119030,1352481300,2020-07-24 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
3463614240,871752321,2018-02-02 00:00:00.000,,,1,4906.666666667,2018-02-02 00:00:00.000,1,4906.666666667,,,,,,,,,
129217338750,2792033232,2021-03-04 00:00:00.000,,,1,6409.259259259,,,,,,,,,,,,
885950970,537159741,2016-06-15 00:00:00.000,,,1,2666.666666667,,,,,,,,,,,,
9368363400,2198583681,2018-06-20 00:00:00.000,,,1,442.222222222,,,,,,,,,,,,
20561397120,5401144818,2019-05-23 00:00:00.000,,,1,6000,,,,,,,,,,,,
24427874730,5206674075,2019-07-10 00:00:00.000,,,1,7111.111111111,,,,,,,,,,,,
30328199430,7202418291,2019-09-30 00:00:00.000,,,1,8577.777777778,,,,,,,,,,,,
907001220,413349879,2016-06-24 00:00:00.000,,,1,48000,,,,,,,,,,,,
1148872590,368288613,2016-05-26 00:00:00.000,,,1,5333.333333333,,,,,,,,,,,,
11974142880,3160740648,2019-01-15 00:00:00.000,,,1,4444.444444444,,,,,,,,,,,,
13156821720,3252478734,2019-04-30 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
20497911270,3109884009,2019-04-16 00:00:00.000,,,1,2222.222222222,,,,,,,,,,,,
13006638420,3316361205,2019-09-02 00:00:00.000,,,1,4222.222222222,2019-09-02 00:00:00.000,1,4222.222222222,,,,,,,,,
90456257280,12625511520,2020-09-30 00:00:00.000,,,1,4222.222222222,,,,,,,,,,,,
32225215530,726028773,2019-10-08 00:00:00.000,,,1,1108.888888889,,,,,,,,,,,,
105623958360,8873009646,2020-11-30 00:00:00.000,,,1,4444.444444444,,,,,,,,,,,,
19799052780,5342877552,2019-04-17 00:00:00.000,,,1,775.555555556,2019-04-17 00:00:00.000,1,775.555555556,,,,,,,,,
31162313130,7077137643,2019-09-23 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
12386495730,6115461456,2018-11-20 00:00:00.000,,,1,3804.444444444,,,,,,,,,,,,
13916353290,3433496562,2019-01-17 00:00:00.000,,,1,7111.111111111,,,,,,,,,,,,
7195918440,1888451982,2018-03-19 00:00:00.000,,,1,6222.222222222,,,,,,,,,,,,
5759537280,1632041844,2018-11-30 00:00:00.000,,,1,7333.333333333,,,,,,,,,,,,
18572817930,506274633,2019-03-26 00:00:00.000,,,1,6666.666666667,,,,,,,,,,,,
26051626050,6520620789,2019-10-30 00:00:00.000,,,1,4888.888888889,,,,,,,,,,,,
9287652000,2416596333,2018-07-20 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
27203483310,487642338,2019-08-16 00:00:00.000,,,1,5422.222222222,,,,,,,,,,,,
4662612120,1437306738,2017-11-10 00:00:00.000,,,1,7108.888888889,,,,,,,,,,,,
6137362260,1863979095,2017-10-30 00:00:00.000,,,1,6402.222222222,,,,,,,,,,,,
1665542580,932345034,2017-02-20 00:00:00.000,,,1,5997.777777778,2017-02-20 00:00:00.000,1,5997.777777778,,,,,,,,,
6573504840,1799144619,2017-12-19 00:00:00.000,,,1,773.333333333,2017-12-19 00:00:00.000,1,773.333333333,,,,,,,,,
5924116560,1707530583,2018-02-14 00:00:00.000,,,1,3777.777777778,2018-02-14 00:00:00.000,1,3777.777777778,,,,,,,,,
17103869880,678871455,2019-02-22 00:00:00.000,,,1,108.888888889,,,,,,,,,,,,
2062648590,647329578,2017-01-30 00:00:00.000,,,1,4444.444444444,,,,,,,,,,,,
31819953000,1462592805,2019-10-30 00:00:00.000,,,1,3555.555555556,,,,,,,,,,,,
3808379310,1361672430,2017-05-24 00:00:00.000,,,1,886.666666667,,,,,,,,,,,,
18259019250,4367302545,2019-04-04 00:00:00.000,,,1,7740,,,,,,,,,,,,
106326427830,627897972,2020-12-02 00:00:00.000,,,1,4333.333333333,,,,,,,,,,,,
33599876130,7351839510,2020-05-07 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
30202836630,3480952167,2019-09-23 00:00:00.000,,,1,3133.333333333,,,,,,,,,,,,
1039071300,586642725,2016-12-05 00:00:00.000,,,1,1197.777777778,,,,,,,,,,,,
89732071260,12602418183,2020-09-29 00:00:00.000,,,1,2466.666666667,,,,,,,,,,,,
9668855400,380806881,2018-07-16 00:00:00.000,,,1,1220,,,,,,,,,,,,
45616441110,8208875376,2020-04-01 00:00:00.000,,,1,7555.555555556,,,,,,,,,,,,
5253430290,1483001247,2017-09-07 00:00:00.000,,,1,3595.555555556,,,,,,,,,,,,
11064132960,2827939134,2018-11-28 00:00:00.000,,,1,4644.444444444,,,,,,,,,,,,
19820315430,382835703,2019-06-11 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
952858650,480311916,2016-08-31 00:00:00.000,,,1,18666.666666667,,,,,,,,,,,,
1558487160,537159741,2016-11-14 00:00:00.000,,,1,2222.222222222,,,,,,,,,,,,
1832967300,582605040,2016-12-19 00:00:00.000,,,1,1775.555555556,,,,,,,,,,,,
23579501100,6150059967,2019-06-07 00:00:00.000,,,1,6044.444444444,,,,,,,,,,,,
27155990610,6590480373,2019-08-13 00:00:00.000,,,1,1555.555555556,,,,2019-08-13 00:00:00.000,1,1647.058823529,,,,,,
554847630,347971983,2016-03-14 00:00:00.000,,,1,7500,,,,,,,,,,,,
7229174760,1491907026,2018-01-22 00:00:00.000,,,1,4444.444444444,,,,,,,,,,,,
6182446170,376194675,2017-11-17 00:00:00.000,,,1,40000,,,,,,,,,,,,
5949827340,1716572358,2017-10-11 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
13721653410,3401960562,2019-05-07 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
1513571910,905670525,2017-01-19 00:00:00.000,,,1,8753.333333333,,,,,,,,,,,,
7640442060,753651507,2018-06-15 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
98121874110,9360744390,2020-11-17 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
85643099160,12603571692,2020-08-26 00:00:00.000,,,1,2666.666666667,,,,,,,,,,,,
67990851300,10188986082,2020-06-12 00:00:00.000,,,1,3755.555555556,,,,,,,,,,,,
35288308230,522397335,2019-11-21 00:00:00.000,,,1,8444.444444444,,,,,,,,,,,,
7650862860,818380227,2018-03-22 00:00:00.000,,,1,7888.888888889,,,,,,,,,,,,
21500927700,3026101623,2019-05-21 00:00:00.000,,,1,4111.111111111,,,,2019-05-21 00:00:00.000,1,4352.941176471,,,,,,
35833252170,2015324649,2019-11-25 00:00:00.000,,,1,3600,2019-11-25 00:00:00.000,1,3600,,,,,,,,,
51470772990,9604030218,2020-03-12 00:00:00.000,,,1,9288.888888889,,,,,,,,,,,,
1011296460,580111251,2019-06-13 00:00:00.000,,,1,6666.666666667,,,,,,,,,,,,
13917889020,2760076056,2019-01-14 00:00:00.000,,,1,3555.555555556,,,,,,,,,,,,
88508715870,13132505901,2020-09-29 00:00:00.000,,,1,7400,,,,,,,,,,,,
166686640740,893060298,2021-05-31 00:00:00.000,,,1,8866.666666667,,,,,,,,,,,,
4315352520,1379741307,2017-06-06 00:00:00.000,,,1,12417.777777778,,,,,,,,,,,,
6363980490,1771582569,2017-12-08 00:00:00.000,,,1,3777.777777778,,,,,,,,,,,,
6134044980,1837477077,2017-12-05 00:00:00.000,,,1,5997.777777778,2017-12-05 00:00:00.000,1,5997.777777778,,,,,,,,,
50359589670,5235240210,2020-03-11 00:00:00.000,,,1,10000,,,,,,,,,,,,
137278676310,16306541001,2021-03-19 00:00:00.000,,,1,4629.62962963,,,,,,,,,,,,
24684893400,3330600705,2019-07-09 00:00:00.000,,,1,6000,,,,,,,,,,,,
83959491180,6226557471,2020-08-21 00:00:00.000,,,1,6000,,,,,,,,,,,,
21712989810,2673706491,2019-10-30 00:00:00.000,,,1,17777.777777778,,,,,,,,,,,,
33597913050,3397717491,2019-10-29 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
7088679210,1876826586,2018-01-19 00:00:00.000,,,1,12777.777777778,,,,,,,,,,,,
33599904840,2048928972,2019-11-04 00:00:00.000,,,1,8888.888888889,,,,,,,,,,,,
7790776950,1626029355,2018-03-23 00:00:00.000,,,1,5331.111111111,,,,,,,,,,,,
103513881180,1093713105,2020-11-23 00:00:00.000,,,1,5897,,,,,,,,,,,,
28750590990,676379010,2019-10-17 00:00:00.000,,,1,620,,,,,,,,,,,,
29038453200,2288350020,2019-10-30 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
60253261140,7515079440,2020-06-25 00:00:00.000,,,1,5580,,,,,,,,,,,,
68237670720,5604587490,2020-06-15 00:00:00.000,,,1,5600,,,,,,,,,,,,
124137183870,9599862129,2021-03-15 00:00:00.000,,,1,6552.222222222,,,,,,,,,,,,
49119885030,340640673,2020-03-10 00:00:00.000,,,1,4444.444444444,,,,,,,,,,,,
179829155940,716015226,2021-09-03 00:00:00.000,,,1,4888.888888889,,,,,,,,,,,,
1893431370,821367828,2017-03-13 00:00:00.000,,,1,5331.111111111,,,,,,,,,,,,
1028354250,681186645,2016-06-07 00:00:00.000,,,1,3084.444444444,,,,,,,,,,,,
923893080,410837976,2016-07-05 00:00:00.000,,,1,4773.333333333,,,,,,,,,,,,
1404754650,505063803,2016-09-13 00:00:00.000,,,1,1555.555555556,,,,,,,,,,,,
4392415380,522397350,2017-06-12 00:00:00.000,,,1,6095.555555556,,,,,,,,,,,,
754915770,483832077,2016-06-08 00:00:00.000,,,1,18666.666666667,,,,,,,,,,,,
1544503380,757215252,2016-11-08 00:00:00.000,,,1,40000,,,,,,,,,,,,
5891449260,1691545554,2017-10-12 00:00:00.000,,,1,4651.111111111,,,,,,,,,,,,
2104604250,812645841,2017-03-02 00:00:00.000,,,1,2886.666666667,,,,,,,,,,,,
4723169310,1442761185,2017-06-22 00:00:00.000,,,1,4773.333333333,,,,,,,,,,,,
2152452360,863648595,2017-02-01 00:00:00.000,,,1,5777.777777778,,,,,,,,,,,,
180644878410,20247885678,2021-08-25 00:00:00.000,,,1,3757.672222222,,,,,,,,,,,,
94614648870,9360795633,2020-10-26 00:00:00.000,,,1,3931.333333333,,,,,,,,,,,,
34374802740,1643028027,2019-11-05 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
17647000350,3331454763,2019-03-04 00:00:00.000,,,1,3777.777777778,2019-03-04 00:00:00.000,1,3777.777777778,,,,,,,,,
14314571160,3484891137,2019-01-31 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
17471872050,2056990395,2019-08-28 00:00:00.000,,,1,8900,,,,,,,,,,,,
106610041110,8332586736,2020-12-03 00:00:00.000,,,1,5241.777777778,,,,,,,,,,,,
55581103770,3334973823,2020-08-03 00:00:00.000,,,1,3333.333333333,,,,,,,,,,,,
2775567630,1208739060,2018-03-13 00:00:00.000,,,1,4300,,,,,,,,,,,,
5047896150,1467856419,2017-07-11 00:00:00.000,,,1,442.222222222,,,,,,,,,,,,
69887301270,5193568845,2020-06-26 00:00:00.000,,,1,6000,,,,,,,,,,,,
2629218990,1060558920,2017-04-05 00:00:00.000,,,1,3917.777777778,,,,,,,,,,,,
